,Sentiment,Message
874,0,"pioneer library system was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in the big read , the largest federal reading program in u.s. history ."
875,0,preta profit jumped to eur 21.9 million from eur 3.1 million .
876,0,"profitability ( ebit % ) was 13.9 % , compared to 13.1 % in the previous-year period ."
877,0,raute corporation has received orders worth over eur 12 million from ooo ilim bratsk dok in russia .
878,0,"recovery has been evident in the liquid handling business , particularly in areas outside europe and primarily in north america and asia ."
879,0,"sales improved to sek 1,553 mn , compared with sek 1,408 mn ."
880,0,"savon koulutuskuntayhtyma , finland based company has awarded contract for specialist agricultural or forestry machinery ."
881,0,skf 6 april 2010 - alandsbanken has given a `` buy '' recommendation on swedish industrial company skf ab ( sto : skf b ) with a share price target of sek150 .
882,0,sony ericsson and nokia dominated the list of best-selling handsets with five models each .
883,0,"speaking to just-drinks today , a spokesperson for olvi said : `` we have performed very well in all four countries we operate in - namely , finland , estonia , latvia and lithuania . ''"
884,0,sports equipment sales also progressed well owing to the prolonged winter season .
885,0,stockmann mastercard has widened the scope of this cooperation to estonia and latvia .
886,1,stora enso will record a capital gain of eur 33 million as a non-recurring financial item in its fourth quarter 2006 results .
887,0,tele2 affarsvarlden gave a `` buy '' recommendation on mobile operator tele2 ab and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .
888,0,that topped consensus forecasts for earnings of 0.21 euros a share .
889,0,the acquisition of kaupthing sverige will bring a significant positive non-recurring addition to the group 's performance .
890,0,the acquisition will have an immediate positive impact on aspocomp 's financial result .
891,0,the amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the company .
892,0,"the australian company mirabela nickel has awarded outokumpu technology a contract for grinding technology for its nickel sulfide project in bahia state , brazil ."
893,0,"the broker has initiated both palfinger ag and konecranes oyj with ` buy ' recommendations , with 51 and 42 eur price targets respectively ."
894,0,"the buyer aims to thus reinforce its position in denmark , martela group managing director heikki martela said ."
895,0,the companies have agreed on long-term cooperation to mechanise harvesting in stora enso 's eucalyptus plantations in southern china .
896,0,the company aims to maintain this trend in profitability during the current year .
897,0,the company also said that in poland a profitability program has been launched at the oborniki steel frame and sandwich panel plant .
898,0,"the company has established a 3g base station at about 17,000 feet at the foot of mount everest that will enable mountain climbers at the 29,035-foot summit to surf the internet and even send videos of their eploits ."
899,0,the company is also featured in the ethibel pioneer investment register and included in innovest 's global 100 list of the world 's most sustainable corporations .
900,0,"the company 's goal is to achieve annual savings of eur 2 million ( usd 2.7 m ) , of which two thirds are to be realized in 2010 ."
901,0,the company said it observed a current stabilisation in prices and there is potential for higher prices for deliveries in the first quarter of 2011 .
902,0,the company will also be compensated for acting as a reserve batch plant .
903,0,the group also has a strong global position in other fishing categories .
904,0,the group 's cash flow from operations will be positive .
905,0,the mill has long traditions and holds an established position in the markets .
906,0,"the move is aimed at boosting sales , cost-efficiency and market share in finland ."
907,1,the newspapers of alma media and arena partners will enter a cooperation agreement on using alma 's marketplace services in their respective regions .
908,0,"the original name componenta +_m+_l , as a subsidiary of the finnish componenta group , has been changed to +_m+_l components and the company has seen a 63 % growth in q1 2010 , in comparison to q1 2009 ."
909,0,the parties have also agreed on options that allow uh to etensively implement later on also functionalities of human resources management .
910,0,"the pilot project proved that rifd technology is ideal for our purposes '' , comments olli saarinen , material handling supervisor at yara ."
911,0,"the planned facility , estimated to cost around $ 814 million , would be the largest biodiesel plant in the world , and use palm oil certified by the roundtable on sustainable palm oil ( rspo ) ."
912,0,this combined with foreign investments creates interesting opportunities for solteq .
913,0,"this is done logistics ' largest order in norway , the diversified group said ."
914,0,this resulted in improved sales figures in sweden .
915,1,"to choose basware as the tools for our financial service seemed like a natural continuation of our cooperation '' , says tommi leskinen , financial applications manager , neste oil corporation ."
916,0,"under the agreement geosentric will provide gypsii-powered hotel information and reservation services to visitors to china , including such popular cities as beijing and shanghai ."
917,0,"vaisala also said it epects net sales of eur 253.2 million for 2010 , compared with eur 252.2 million recorded in 2009 ."
918,0,validating our fgvoip client through symbian signed represents a significant step forward in accomplishing this goal .
919,0,"wartsila won the contract in october 2007 and the plant will be installed at manturovo in the kostroma region of russia , about 600 km northeast of moscow , russia ."
920,0,"we are honored to be recognized by gartner as a specialist in business process modeling and analysis , in the company of many of the largest software vendors in the world ."
921,0,we are now in a position to pursue novel clinical candidates going forward . ''
922,0,- upm-kymmene upgraded to ` in-line ' from ` underperform ' by goldman sachs .
923,0,`` consumers have very well received our packed fresh meat .
924,0,`` demand for sports equipment was good in 2005 .
925,0,"`` last year , finnair recorded a 32.6-percent growth on the asian sector , carrying more than 1.10 million passengers between the two continents . ''"
926,0,`` the additional flight linking mumbai with helsinki was dictated by the strong traffic demand between asia and europe .
927,0,`` the lowering of prices by us and by our competitors shows that the real estate market has stabilised and returned into balance and apartments are acquiring a fair price in the eyes of our clients .
928,0,"`` the new structure provides better communication , faster decision-making and cost savings , '' proha said ."
929,0,"`` this contract demonstrates our ability to apply our minerals and metals technologies in adjacent industries , such as oil shale processing ."
